,win_center#01,win_center#02,win_center#03,win_center#04,win_center#05,win_center#06,win_center#07,win_center#08,win_center#09,win_center#10,win_center#11,win_center#12,win_center#13,win_center#14,win_center#15,win_dm#01,win_dm#02,win_dm#03,win_dm#04,win_dm#05,win_dm#06,win_dm#07,win_dm#08,win_dm#09,win_dm#10,win_dm#11,win_dm#12,win_dm#13,win_dm#14,win_dm#15,win_dm#16,win_tube#01,win_tube#02,win_tube#03,win_tube#04,win_tube#05,win_tube#06,win_tube#07,win_tube#08,win_tube#09,win_tube#10,win_tube#11,win_tube#12,win_tube#13,win_tube#14,win_tube#15,win_tube#16,win_return#01,win_return#02,win_return#03,win_return#04,win_return#05,win_return#06,win_return#07,win_return#08,win_return#09,win_return#10,win_return#11,win_return#12,win_return#13,win_return#14,win_return#15,win_return#16,go_center#01,go_center#02,go_center#03,go_center#04,go_center#05,go_center#06,go_center#07,go_center#08,go_center#09,go_center#10,go_center#11,go_center#12,go_center#13,go_center#14,go_center#15,go_dm#01,go_dm#02,go_dm#03,go_dm#04,go_dm#05,go_dm#06,go_dm#07,go_dm#08,go_dm#09,go_dm#10,go_dm#11,go_dm#12,go_dm#13,go_dm#14,go_dm#15,go_tube#01,go_tube#02,go_tube#03,go_tube#04,go_tube#05,go_tube#06,go_tube#07,go_tube#08,go_tube#09,go_tube#10,go_tube#11,go_tube#12,go_tube#13,go_tube#14,go_tube#15,go_return#01,go_return#02,go_return#03,go_return#04,go_return#05,go_return#06,go_return#07,go_return#08,go_return#09,go_return#10,go_return#11,go_return#12,go_return#13,go_return#14,go_return#15
go_tube#11,5.17864798573025,4.872038867592424,2.9053243456345923,5.020897784174637,7.112350384404387,6.555675295628241,7.441754281822038,3.3425785462536752,4.552509791306485,4.001197948073856,7.201518453462983,6.126454108423541,5.546484928539989,3.8039077232498655,2.755283449189654,4.60104623967774,5.06069795929067,3.5318454284721894,5.001533777214259,4.664192815629323,5.775743493656517,8.38329932972714,4.8425903190832855,6.098887413425453,4.3255548974729905,6.344132204136772,5.856883894395672,7.2675012650412105,7.036230279571247,5.228497910247653,3.735431423471567,7.118118649027239,4.130219555460828,5.115828845581231,7.51133734858741,6.3147799891402085,6.45073896453406,6.167369249631936,6.840157374481325,6.117113881845714,6.566143572644706,7.822915654692266,6.377263208660414,7.160827336820763,7.438712066799011,6.085388439409944,6.443199154463887,10.223540556087185,12.309402858404606,7.229725640371447,9.540946963108011,10.138014797570564,10.829090568801055,9.192030646394473,9.489342739220653,6.384559719307405,7.238567168834804,9.151628601117697,7.002261512124569,10.99766950518634,7.094931629690107,9.434134937673958,6.16272108216433,4.406901650854976,4.453207727142059,3.521380938086014,2.4432303318958564,5.2770966991910395,3.6553323310450834,3.962279732804568,4.9550617980044445,3.6279127328482064,4.111438250467251,4.5107604580397425,3.682786297014098,4.283032764780451,3.296778989929343,6.190599020488701,4.669914496730235,4.027819512774642,5.37401745039871,4.249926294492707,2.99890745983525,6.139611369752235,3.6270065165281182,4.589693296930145,5.009352124025094,5.5659501343784,4.126787063393875,3.9942660035672373,4.3181340689793455,3.7586374139572856,4.209772174581525,2.8324564896415407,2.717408484026357,4.130839663781209,2.159165391783135,2.4751162696515983,4.978598667658023,2.726857673986874,2.8785402763643044,2.8362112866901725,3.1497432841404223,0.0,3.214938199983143,3.1858990574588955,3.3806526538370467,4.554888746863496,3.51158972178132,3.022600252744982,4.0183331595218545,4.307681181163784,3.0910807498783996,3.0938944156530086,3.116586894638562,3.452777658069979,3.1079738660670926,3.1840819421041964,3.251157551226437,3.3616400243641635,4.110297234921325,3.0488411152080683,2.7856839468370493
go_tube#12,4.321715822141796,5.621045594560672,4.8581031813178095,5.7526511588035225,8.302018763872553,7.531843010116873,9.456605789205229,5.21776152942626,4.215782079133163,3.9584439614644165,7.620083837707959,8.55639559487389,5.956617195273348,4.870944055556651,3.673098793671857,5.113000495828408,6.410996311895863,3.3215827532729865,6.468900280004368,4.06623768766591,7.100705026978885,10.444987298360141,6.386186826833816,4.627726895012167,5.902612185308776,6.572219374834717,6.723417927252731,7.4662406707130575,8.390032161113101,6.53331283434727,4.060020421543792,8.418678072466186,5.214798827317292,6.2020817374033275,8.308799513664143,7.231238897382357,7.56011646072519,7.491782172220575,7.807648166596581,6.941122564068748,7.239331709246898,8.64867518347767,7.256385933412556,8.886087058283579,8.985532095550083,6.618927648913333,7.115805019951111,12.663078580380157,14.213122808844853,8.54953770635639,10.906042317986579,10.572984375636771,11.921272084635577,10.82326582876486,11.555339965321023,6.583184012653606,9.039292878485565,10.279335718370975,8.059183480058442,12.776792604674421,7.621547766429573,11.330808126811526,6.677901239238513,4.823744240868112,3.5749059027689776,4.234196647863729,5.212668057102635,4.78913051189543,3.9190751061357645,3.700034179628022,6.40452032371351,3.5395134810159883,5.101646554777878,4.835759289546987,4.017928037491201,4.039739866740819,3.2190435307575065,6.9987788035820495,4.338330759714928,3.719211202070533,5.404208536438859,4.8309003427507795,3.5077915190708797,5.310903867562292,4.275936628368817,5.044142644026082,4.267487525778072,6.264037918489819,4.590867024174482,4.493624406597538,4.543451635032614,3.9627503990355577,4.945573053914412,2.15597089808117,3.2249561976731833,4.8175441019425564,3.405401233721281,3.334326855071736,5.591839884638075,3.802746926375043,4.313944700208807,2.362821732134684,2.209560429031513,3.214938199983143,0.0,3.1677729596431203,3.514336049841091,3.47286630675506,4.171225889988917,4.627751979806662,3.8227922860639545,4.008941105090308,4.94955592906384,3.9006152199702315,4.163582023590638,4.709930785701491,3.5863642928837947,3.626073763458681,3.551586377090035,3.2812135538658094,3.3169376924534197,4.50268600212335,4.491649019827214
go_tube#13,4.683298021751353,5.199597826121091,3.8188460424574093,5.848420087151534,7.7563116228847315,7.603316970587379,8.867099917003406,4.600755669650254,4.966980973400175,4.475042359440469,7.55709985372137,6.782388733765975,6.095582578050819,5.090165140016035,3.904886385016333,4.755439310302739,5.026854177526562,2.673883748073858,5.830757996563655,4.7643622785767255,7.451465651279836,10.348889586932868,5.7233496753648785,5.826427521621699,5.311377609845952,7.58383778556105,6.287300788913548,8.149804712546779,8.430336546913772,6.295596669258232,4.0028082173309505,8.91607147906412,5.724566638446521,6.258714087463886,9.033875671499477,7.770915140493126,8.45775041692634,8.159545706740504,8.602822920567107,7.737684388268658,8.040719749507122,9.592957635075505,7.999758925905502,9.124770865129697,9.434280257943742,7.885528285611824,8.221657858189857,11.544773181503576,13.53690863226873,8.326793608208675,10.811283440523935,11.131723707723635,11.824132705176506,10.534767584849337,10.842787615345488,7.117712969030843,7.996111613355915,10.389608066468664,7.958092331046381,12.198855692992968,7.976588815701528,10.434539206216252,6.617790190015751,4.433693184298247,5.315843699549776,3.2025724373097884,4.127296446549042,4.460611722251868,3.8028707717697863,3.3736008448081303,4.99831373063603,3.7708890155582435,4.918569061842203,5.059488370351981,3.5106644952873847,5.215125302077678,3.6977482362416563,7.460425441448595,4.775448844046686,4.690580427322782,5.092640391322609,4.959742648521664,2.9673616441368584,4.783966553926892,4.010898037688817,4.139710059239863,5.959104518096026,6.71711544736808,5.966039813272274,3.9830217918017037,4.740571897910007,3.024977791149252,4.686884426078353,2.8400224159019247,2.6397757948033918,2.789828727063445,2.6382944247867886,4.209335298422842,3.5299696971175205,2.3296527249191206,2.4130115229504634,2.9850803643951704,2.7395685551312883,3.1858990574588955,3.1677729596431203,0.0,1.9307374195914653,3.3810421152119843,4.028627344639109,3.834902199717911,4.7158851465142275,3.5053146533685555,4.066256677270046,3.820807495804347,3.471748897262213,3.705339955862104,3.6091231595188087,3.3923243873781384,3.2598465226628592,2.7504739044463284,4.264381412013627,3.5393540114005235,3.8810252308976048
go_tube#14,4.508062522363371,5.225221970901421,5.726718460981243,6.0417889457554015,7.1501180598747,7.181030089676739,9.163193089361302,5.17561556641846,5.073969809918285,5.706159169564766,6.888515732402727,6.839114325798532,5.414759993947588,5.259166121809776,5.062415390414758,3.6489982030476185,4.478356257504791,2.3482338587499907,5.174809658857293,5.181709021305089,7.148378376569676,10.240256065061294,5.443276081512765,5.2608209413904685,4.770161795179741,7.7151894053987915,5.750561097278366,7.460571226115753,8.202022640105332,5.9581256436868015,3.548254136498676,9.508906954189213,6.040005708181058,5.941442278921264,9.596316255785913,7.7566154755170365,9.334593487540772,8.534789931635402,9.089056901081296,7.687961344653168,8.094692568176516,10.496270594469637,7.943183309459798,9.906619710271496,10.505779957819744,8.747239796976231,8.58265987870999,12.831227301654481,14.621784970468749,9.386882875840373,11.478894996885497,11.67653382026905,12.63796584349907,11.512831092071151,12.191016725484817,7.896333508802459,8.673759578104406,10.881470498293512,9.30922383116522,13.113716763382081,8.629540013224888,11.060563716243582,7.417882668245829,4.677927117363689,6.164307954229854,4.470886557962391,5.356474384366088,3.1991015828899925,3.7758175172140134,3.145433109888046,5.116501862125873,4.476871554544462,6.716189513447307,5.981479310300986,4.6922634874355245,5.475449340138583,4.735286720257664,7.087998323997444,4.762439232662309,5.15980402652199,5.35797174988752,5.2843650115184255,4.012139843657072,4.465300364659866,4.238021172431932,3.351193332862753,6.275599544759866,7.263475376855416,6.241649861771378,4.501151377058188,5.309521431555873,2.2712373463193125,4.952440595094224,3.145737295906673,3.209277358099694,2.7790846109168332,2.9357700556689945,4.025588546950758,2.7086720907156714,2.0696966625828397,2.2060447802593806,3.099380430629108,3.962124610590568,3.3806526538370467,3.514336049841091,1.9307374195914653,0.0,2.6303947768796903,5.52041308173592,4.447369305684783,5.9373780394024225,4.770781874376405,5.35956666470986,4.753112952579527,5.110784205018507,4.444347698877324,5.1258716668966295,4.914802313723414,4.524797436324641,3.59128100236976,5.016863654818614,3.942291361890848,4.842815308781139
go_tube#15,6.488075995976262,7.349452384517874,6.636257205550575,7.5402783737855055,9.717318729407767,9.48281523298422,11.16390046797364,6.650976944380743,5.409340689827824,5.582068069702667,9.17597995409098,9.40896488728302,7.084911338489963,7.144064162897027,6.581389452715806,5.021137643455417,6.979634494689942,3.7548979147399697,7.0393956117734975,5.670780378254527,8.265233330375374,12.339443747510407,7.716702381376654,6.246880920665167,7.135406613143706,8.405094256402803,8.211259673220026,7.9283433817469,9.418399345077706,8.283072651270668,5.799197652359976,10.251693342076598,7.152378469859588,7.525530901517646,10.022683426033133,9.038731105274909,10.62699084942912,9.778522699047862,10.130064914801082,8.762928616838382,8.817052076093812,11.676702714458328,9.276686505522683,10.45197451842141,11.347269411507941,9.863960840682115,9.8725158058731,13.653446898722528,15.468781426352532,10.817113900436725,13.375543083479208,13.875579281946832,14.640189718662333,13.193069663708542,13.81343851236773,9.190344787005037,10.094048689089675,13.209895603201318,10.301081849484653,14.178447347989419,10.779451916426478,12.75660728325901,9.179057573410914,5.953837587464608,5.775505587043766,5.224498045247472,6.685211066524577,5.411875171756922,5.3871046134051666,4.026118502655117,7.542578833165692,4.899526512773105,7.767172339423003,6.491665444787222,4.9588578690180976,6.276671685665643,5.076892813171214,8.969434202463631,6.276872585730251,5.8646564052172785,6.868537841929618,6.9481035612212185,5.3026556147639194,6.083379719941739,6.0297008898331965,5.785764689192826,6.955332523814384,8.045254612499106,7.455956799241555,5.457404096685767,6.49897116047252,4.41360588095864,6.967267119291533,4.152520063014009,2.9761174790907012,2.8148616976266547,3.519201550641923,3.167073038863822,2.5899354843177798,3.4784314416789828,3.3779629799156234,2.7252382349547286,4.33911208343543,4.554888746863496,3.47286630675506,3.3810421152119843,2.6303947768796903,0.0,7.249477968676883,6.058779343230258,6.647442275635039,6.4731422869214805,6.790689671556603,5.62154577836039,6.104234189655117,5.721719842010964,6.202134680175232,5.513304443412473,5.706595410439221,4.246709254174845,4.778154126309661,5.411339409137011,6.419124468380895
go_return#01,4.4176392363164165,5.096423060364285,4.182771612733327,5.548367570669081,7.538414903852259,5.8722681273677555,7.90263229556236,3.723866563623813,4.861098329892586,4.934456533870341,6.754867551895702,5.576672182861154,5.099331174237131,3.0481746533158756,2.6222998486266507,6.011863294741229,5.395162125041778,4.764626042768522,6.177365235866088,4.276609646475279,6.406607135165228,7.575432143502656,4.5164847975734626,6.555262494931771,4.908100576490859,6.709954662617381,5.391666817210324,7.887909339577694,7.468920147082686,4.711979534071189,4.157392175964211,7.347876501332624,5.205690388657057,5.999475842930829,7.785758997089943,6.8800647849477885,6.596067910921931,7.02793325594141,7.1965374472287005,6.604776700862673,6.750299468040512,7.818772020851757,6.7628544686369825,8.174055876730375,8.03432221131686,5.857705852901404,6.7159111349216705,8.616873658396562,11.033285588099417,5.568370436884927,8.577564385959503,8.729925351532682,9.376931454201975,8.094597956256154,8.249076713666852,5.196403154447681,6.056158548938153,8.419709386019608,5.425743814807752,9.956465051171364,5.761021906948482,8.68241444684075,4.949560422854964,4.846982823701544,5.395506250350867,3.8502180911886486,3.51514123259178,4.930221864740066,4.25686044659747,5.101375492446675,4.57494235300267,4.031632537784018,4.741025495259941,4.196266418533534,4.502530965829875,2.8334476466537017,4.009853363129012,5.159089668211338,4.105330092672925,3.623400417750546,4.094821657297603,2.544314481743409,2.9534216090468677,5.579909668417489,3.1119459387388493,4.645481671565075,4.073812589869936,3.7478121507448874,3.035624657848794,3.799767740917698,3.1449877195254143,4.851811409608453,4.134058015630493,4.227921009387696,4.466092211708613,5.266270344983881,3.735348635744684,4.689928884556021,7.192288421320948,5.12685069880178,4.839927866218986,5.111403256910607,3.720824250314138,3.51158972178132,4.171225889988917,4.028627344639109,5.52041308173592,7.249477968676883,0.0,3.229046386231872,2.439970505285776,3.0859981782845582,2.8247740281620586,3.1697653928727982,3.1312932225745334,2.75380933871447,2.1646718887134004,3.125997609778097,2.676844421242534,3.8119538719945645,4.318575714904302,3.8855101643566736,3.2394064933137368
go_return#02,4.031509039102055,3.204253938147429,3.2775091735961372,3.6873403665785838,5.337279202963754,3.9320362180177475,5.926046308593522,2.735153789727285,4.202956648926269,4.807074703136601,4.795097807844814,4.8990233090296655,3.843204183024886,2.2667836722532373,2.583501822362542,4.107935881183088,4.019217049932815,3.941895549342118,4.920915847477587,3.8163151217419906,4.854477657506451,6.76459256232013,3.601818268096376,5.398543881978776,3.1808848113364068,5.164694358237975,3.655300090880692,6.461006725395445,6.012117418694984,3.0194524930808146,2.6614307798935677,6.569906813714231,4.1167657890972835,5.1344456579832745,6.8200410664331095,5.3701682028755435,5.307622990809587,5.321401502334597,5.692700209112771,4.674402892514441,5.139754127244516,6.251473133624404,4.7379920558763855,7.142290470986719,6.876755379382717,4.708377677216411,4.794662005436094,9.488066783995619,11.169372865590653,5.966828904367902,7.901571724089584,7.690848475172257,8.936029312705285,7.770735556930681,8.481926372859252,4.7692657536662315,5.859243611637308,6.988256517899786,5.691148510732471,9.803916106026813,4.5965477520347635,8.025560510130031,5.402260230819251,3.126358121404601,5.256292182150468,3.2493636228998657,3.104258895421348,3.672877668150236,2.6210767526663656,3.43483865615774,3.986867486619377,3.0169938258361864,4.545548105510047,3.721037094021309,3.318409941912326,3.4299220131931203,3.3837369054491395,3.2902139940561255,3.251999577455871,3.880159825391033,3.763373119704278,2.9013360341523424,4.225609894662815,5.0218973642015845,2.2991271803433553,3.3841050568797746,4.441582736112608,4.965054042537616,3.286905611445282,2.676175436633983,3.300147731761377,3.5400287698694615,3.0639925443181624,3.388935126244351,4.457401633273311,5.506080261024282,3.6955128390745986,5.023917676551764,6.691138283731775,4.139928723933324,4.079579699234435,4.431652951656348,3.8486809077592423,3.022600252744982,4.627751979806662,3.834902199717911,4.447369305684783,6.058779343230258,3.229046386231872,0.0,4.060133826053931,3.175853287869426,2.8573096150703927,3.8731050741725603,3.799894779755368,2.957182027425258,3.047769439887807,3.8558664811174905,3.241858301870762,4.0626983320134125,4.814867433762016,2.9847938750343936,3.373627412768583
go_return#03,3.923690948125081,5.573650320337061,4.227466575524162,5.841835407870295,8.2709513617616,6.969942513523685,8.872010098675387,4.947459957681873,4.529563965654943,3.4789544566285477,7.4820056250336,7.843349439137173,6.015846236476258,4.119953664637274,2.936541008917489,5.7641453431686545,6.703791709096429,4.6307479662155,6.673628319405899,4.731237215557755,6.8388197276073095,9.352012826838482,6.140600313541126,5.535368847856925,6.09500524775841,6.260238266156092,6.434927343814815,7.962638319928458,8.120510041662289,6.037969838041122,4.479405181861837,7.641592354691256,5.160397444365577,6.345219743710383,7.734363011247293,6.979317432639685,6.847798360147859,7.023898173103767,7.0336337399347215,6.500081461562562,6.780613744474757,8.144749316172062,6.833757022645036,8.06024726092175,8.142090140698164,6.0492393571663525,6.65055465260369,11.186853980707005,12.702155494898136,7.022933905170265,10.005782916495313,9.905300615235674,10.904035067521175,9.490510382991086,10.00111739283125,5.745178351064337,7.854152524527094,9.587917076064643,6.673495403996001,11.540650731347583,6.892570051751949,10.471242017972259,5.036692506399188,4.4997250942931855,2.95988105331275,3.963460213492401,4.507400677241975,5.495212443617114,4.264003720680841,4.416272981167353,6.191401294718531,2.9298484921514425,4.571678309595211,4.07817997574949,3.75751107551257,3.678432917368567,2.8988140979392383,6.248601514927505,4.081220318665145,3.14478239679907,4.655029362006284,3.876416518121229,3.0076018200056622,5.619725805972194,3.835121722605805,5.394963719673293,3.271997300303866,4.612417236967985,3.3443248486083132,4.6335319487823945,3.5586405847528146,5.130957706018472,4.894824913287061,3.8574071619168646,4.710882209240239,6.089232001432499,4.4838700664328925,5.2021795366896715,7.191657290789094,5.791672385778663,5.767127940923838,4.601837658058953,3.533227904244833,4.0183331595218545,3.8227922860639545,4.7158851465142275,5.9373780394024225,6.647442275635039,2.439970505285776,4.060133826053931,0.0,3.2182055813519868,3.251691487302209,3.3348983653222715,2.817823153020329,4.1946515268298,1.6603024970485707,2.110388854418124,2.5906955594745504,3.35216462338228,2.885961034502723,4.363506447780532,3.8822183474024783
go_return#04,3.982495485096583,5.990934959878611,3.325168494671851,6.571466893382101,6.992445846085584,6.146778362439883,8.278201068106233,3.8041396109339356,5.361729785297352,4.912193300748408,6.435587639790474,4.832255398982991,4.728102455157921,3.657448661060164,3.5652975962272304,6.473383837931872,5.049683507380257,4.1658601969432745,6.224054786171363,4.984554429457894,7.295273370319338,8.558852704446322,4.7627373217239874,6.2613051756450195,5.222453430220672,8.159236881468505,5.10003955270389,8.009316375725048,8.195525721532086,5.053628138192225,4.0224043015818225,8.839408087357903,6.687173373867517,7.441599633243907,9.05911828027872,8.400784465694345,8.792546733130376,8.684192427749235,9.013552895117694,8.54315250341752,8.83144371942383,8.776709269657037,8.727379456038305,9.400300214129048,9.78214351893772,7.126979849594278,8.245678203552533,8.147738696724609,9.783103375871633,5.747201993093845,9.376096381910104,9.784280497992066,9.620044836354925,7.920618838064632,7.605801290463986,6.083181625811852,4.949004875818913,8.463348561466358,5.550728219909306,9.498946892101042,6.829529024903748,7.770639193960428,4.636681588771258,5.377135865476312,5.811958911983471,3.0115882009124237,4.400786651592167,3.976672969917008,4.3845939687619655,3.967416672447528,3.909944762596708,3.740702079891265,5.191409362098701,5.356933103340461,3.713220349674379,3.1341535562393497,3.6939170737393736,5.886252945972552,3.604364208823217,4.044294920312891,3.0287881401708945,2.694341257866918,3.5345635476912025,3.60502429459768,3.051940273279974,3.8079517547815933,4.890094446820393,4.381850635978912,4.372030679705924,3.6197005959087134,3.1675925078352014,4.186919782667468,4.395831222661772,4.787435724328701,4.4346587741388275,4.022291705569182,3.645866008411115,4.900584162560454,6.75541156296092,4.386988580225146,4.199947083056701,5.058258052655242,3.910166725328442,4.307681181163784,4.008941105090308,3.5053146533685555,4.770781874376405,6.4731422869214805,3.0859981782845582,3.175853287869426,3.2182055813519868,0.0,2.783171526058357,3.157748042952447,3.6064093497342444,3.5353245864891907,3.2755935049807188,3.3206342143954926,3.4431880392948253,3.5151833576813565,4.697262665817919,3.7977160559725016,3.6664729442565056
go_return#05,4.439012503191472,4.520623878237899,3.0241220084754152,5.271056081161168,7.110532920469733,5.609505244269352,7.04254739569456,3.888769749051657,5.819812348582115,4.559785701084922,6.572956410506838,5.530766751071445,5.332621705900574,2.4912525181553855,2.834240833840903,5.7588281408211275,4.957686367146738,4.412461250697948,6.361840795480719,5.070722714678405,6.480208301425046,7.2686729751717625,3.9986395475656944,6.620985677501818,4.342724332945286,6.660148935049847,5.098298982577692,8.446136001159827,7.748248087361459,4.289681404651448,3.7904384284416652,6.439727458733405,4.386594622593842,5.725070172750728,6.9491332927753975,6.5473507882352076,5.871721863568229,6.002428891836098,6.20508609647403,6.248085366601774,6.1967223283808694,6.978948282643275,6.423850236428984,6.839698110884701,6.789391246488379,5.278860729130983,5.958045704192258,9.039844591321199,10.83492338854873,5.693618275705154,8.444880249068088,9.043773954281573,9.536244078681218,7.997817922580788,8.402514406819213,5.825263977142069,5.639063720111235,8.134588381525653,4.994876169817889,9.66742707211145,5.7594684116965205,8.211533738848466,4.379290721716411,3.959047487637565,5.006652723180559,3.7672561523349737,2.4390560232424,4.822860464095325,3.796537885280998,4.736054767361892,5.029158031379622,3.7444081961446196,3.364127120713365,4.323890029594394,4.299307240235724,2.6129128471320837,3.726243276166216,5.141926996030555,3.9819215654921054,3.465828871466472,3.8182664286320764,2.2085930550688624,4.32408131385093,5.441064571135861,2.611711041895248,4.195082145956674,4.298977941821896,3.5811777657273285,2.6287770006640137,3.6323940980121887,2.80263903925138,4.42737860957797,4.628744862531411,4.090647882906345,3.9301074062863965,5.33070015658793,3.4089189813264285,4.084690982736115,7.242365303526268,5.02690354655856,4.809256390617751,4.775317637647324,3.8397540444909253,3.0910807498783996,4.94955592906384,4.066256677270046,5.35956666470986,6.790689671556603,2.8247740281620586,2.8573096150703927,3.251691487302209,2.783171526058357,0.0,3.0913980636523593,2.63758755334215,2.798282252852511,2.221903658034599,3.091602592955515,2.6395023952291132,3.9705121635982734,4.477997248852794,3.4400495662968065,3.0227156801916495
go_return#06,3.960102666962379,5.427159576237439,4.203561799789147,5.840561602486492,8.261953246747076,6.869323788888196,8.795290786839574,4.4387832312333115,5.024075037260097,3.435015535838119,7.322236754403056,7.066015729251736,5.605134690614118,3.6290775308108274,3.0960191163433883,5.521837992901678,5.782770868687978,3.47214558815542,6.736192255686037,5.2402958107079485,7.232698963519506,9.27447507773615,5.370916639006011,5.71814979246182,5.37669327344552,7.3676344074831945,6.07151623174941,8.629004260491849,8.51073587880734,5.649816814765689,3.778896144995153,7.624635244605434,4.87792596282098,5.765298502307948,8.013787477687117,7.165721277608534,7.5034366566197646,7.316897714619244,7.689836635034306,7.030651474290599,7.395693953278706,9.067761518566213,7.426461729409374,8.421430097230672,8.861964215648769,7.109781745722631,7.475407927210561,10.9801318607359,12.718480768595905,7.520454601153395,10.179697934357742,10.448619429123765,11.165029708274728,9.773529349430973,10.266832061123228,6.494091634676913,7.473967017644875,9.928810191913671,7.104515621462973,11.376931545052917,7.393440558970757,10.063756105119156,5.432616506758308,4.243752112589075,3.7626819868798624,3.5352693784147675,4.212976805647809,4.487411777250544,3.833811396434016,3.82530243765175,6.142984865763631,3.2329962484756094,4.741815662750014,4.487622431836884,3.1000296261180296,2.106344021263941,4.092208290638709,6.540513916276253,3.66434870894997,2.516919963786436,3.912824280571571,3.1044212775549647,3.1043369781388326,4.799813011710257,2.9317382167720423,4.444609791352576,3.5867880703553245,4.041194125443223,3.1558946062898996,4.000935183675185,2.7790189011004367,4.033041122342168,5.293783249235304,3.3764293179166285,2.7462967983094484,4.666955048715747,3.0615527992225537,3.4414278288991045,5.557698082547818,4.373513983823206,4.356756129754797,3.792053305662452,3.4131232208231896,3.0938944156530086,3.9006152199702315,3.820807495804347,4.753112952579527,5.62154577836039,3.1697653928727982,3.8731050741725603,3.3348983653222715,3.157748042952447,3.0913980636523593,0.0,2.264039887115939,2.8578049570256705,2.082517843928922,2.6834917362324706,2.813967694691882,2.2620538410422766,3.1319689712566876,3.351711227234401,2.9571582440899413
go_return#07,3.321531804449193,5.493229758844021,3.196309130238928,5.770598245304118,8.511698276740763,6.728488892916726,8.934509619478979,4.202463996470748,5.263938396087137,3.5597620436118733,7.246929828522856,6.936333155028496,5.497361574460497,3.5690259767023043,3.5606837557665845,5.65371474007874,6.209810942414521,3.8206962204455985,6.821178622605579,5.551525577368759,6.965034534203672,9.120565577680452,5.663256376520431,5.480787797174836,5.645061953655058,7.209176839549382,6.076390856590283,8.462956878832474,8.141399532613598,5.678211640233708,3.806291548361065,7.622905930650994,5.89864446017994,6.911221513851691,8.26288495570852,7.436919767987731,7.561913893771799,7.641313492974105,7.794222156269822,6.9082712432524565,7.4323547010416675,8.800297799218786,7.6306278010865585,8.315433329814478,8.580814592774034,6.940035179215488,7.522101687690659,10.196576022546912,12.861010120151846,7.323961993485097,10.37762638061289,10.136593351296048,11.101453738446446,9.7506481266185,9.91129757067441,5.9760976645507045,7.538028844058088,9.791690683781976,7.156862306182348,11.666206354467034,7.218276846754928,10.271407087694419,5.011686058673695,4.328562472638782,4.490852281265572,3.1935185065641627,3.6662712822977093,4.590430653042053,3.713164353990513,5.008693735500596,5.915950016829288,3.1447346398710354,4.702552289686137,4.113191478902847,3.430713776783306,2.185480159577548,3.3229658128699437,5.941106806040318,3.421454017132401,2.1168894991078573,3.9719376421282173,3.090617917103301,3.471120780399853,5.02977572337828,3.033786278851859,4.767889292606553,2.9119580089672357,3.7897472017989635,2.6262387794655377,3.6469722862118363,2.65767861540787,4.471856483005774,5.564617420810649,4.154672393471376,3.191128207414633,5.098212453148032,3.7578164033197092,3.940289012874652,6.430143955146761,5.3574591858755785,5.20594974282398,3.8011772646326905,3.5842059656864182,3.116586894638562,4.163582023590638,3.471748897262213,5.110784205018507,6.104234189655117,3.1312932225745334,3.799894779755368,2.817823153020329,3.6064093497342444,2.63758755334215,2.264039887115939,0.0,2.2281232165709253,2.1523710297731355,2.2500210110471297,2.487580468158749,2.7047251305511852,3.1235152000267328,3.4336675126160365,3.224304244790962
go_return#08,4.004209314662479,4.339843446864194,4.171798431873822,4.96957656370317,7.188923086889431,6.104263364108734,7.356147626522411,4.479181267219402,5.053109631563362,3.8210519919654518,6.689081276344903,6.263104942584219,5.433273203496519,2.864975745128594,2.645143318089736,5.487140738856667,5.107951062350193,3.2680672210269543,6.414272676618381,5.580687691944441,6.802773670420353,8.56705862301188,4.663948411675504,5.867063603691349,4.745047017509538,7.154417155908393,5.287890290114085,8.978154158444603,8.054552189179937,4.803085139578944,3.425931276582327,6.994755302724505,4.9712983381022315,5.769178623040381,7.150338058330876,6.681616514438457,6.574782325662419,6.764455006553086,6.730615155217461,6.1969509254164965,6.8547794599314775,7.445470195928234,6.7623866884420005,7.378906697813622,7.601478064767077,6.0597865204437475,6.320198872654938,10.091332141943898,11.750873332213216,6.465719937477228,9.046653620700132,9.295863592905075,10.051107428640657,8.738961266675256,9.287015758706497,6.371811644467481,6.820316551381477,8.626124538449341,6.171195547819495,10.665901407566778,6.399206700312679,9.100496172656946,5.652686244762,4.185249223133472,4.726778995727346,3.281194330855115,3.23124819687507,4.428669187916993,3.7708884863559757,4.405211224362497,5.329406999792221,3.774748241005414,3.8558917573018685,4.592259695404852,3.767217615168793,2.0251213899140996,4.406277191497338,5.957212226259783,3.449828342875493,2.7115245572815256,3.4448308834888346,2.5006772546215874,3.329517583966358,4.485479339883803,2.3350048620266532,3.8356004940023967,3.8905300341406783,3.921833177440883,3.014149520856978,2.915293720179519,2.532695175605068,3.710872814059546,4.678520419688448,3.335303182251927,3.2293343895688564,5.023963360565619,3.643748219678407,3.4118897328128406,6.490616779113249,5.170761009126169,4.485096195069141,4.123262354954772,3.9037640102597644,3.452777658069979,4.709930785701491,3.705339955862104,4.444347698877324,5.721719842010964,2.75380933871447,2.957182027425258,4.1946515268298,3.5353245864891907,2.798282252852511,2.8578049570256705,2.2281232165709253,0.0,2.4478343117509307,2.931528953130281,2.5823556512154338,2.3061237900685323,3.5588093063251662,1.9215045970072038,1.9640123204465283
